date,units_sold,unit_price,cost,daily_revenue,product_type,style,customer_segment,channel,ad_spend
2023-02-01 00:00:00,19,131.37,108.32,2496.03,Dress,Casual,Budget,Online,32.01
2023-09-07 00:00:00,20,116.27,49.15,2325.4,Jacket,Formal,Premium,Online,13.44
2023-12-16 00:00:00,10,24.56,17.65,245.6,Pants,Casual,Budget,In-store,65.62
2023-02-26 00:00:00,1,145.77,59.38,145.77,Pants,Formal,Mid,In-store,6.93
2024-09-18 00:00:00,13,122.1,90.41,1587.3,Dress,Formal,Premium,In-store,41.68
2024-04-09 00:00:00,8,105.07,54.99,840.56,Pants,Sport,Mid,In-store,43.79
2024-02-04 00:00:00,9,77.61,39.15,698.49,Pants,Sport,Budget,In-store,75.32
2024-10-22 00:00:00,13,18.69,12.18,242.97,Jacket,Casual,Premium,Online,70.26
2024-08-31 00:00:00,15,26.37,14.53,395.55,Dress,Sport,Premium,Online,89.88
2023-09-04 00:00:00,14,98.54,53.04,1379.56,Dress,Casual,Premium,In-store,15.7
2023-09-18 00:00:00,3,132.32,76.28,396.96,Dress,Formal,Mid,In-store,17.4
2024-11-21 00:00:00,6,6.53,3.54,39.18,Dress,Sport,Premium,In-store,53.89
2024-01-04 00:00:00,14,90.29,56.85,1264.06,Jacket,Casual,Premium,Online,47.91
2023-11-30 00:00:00,6,138.31,92.34,829.86,Shirt,Sport,Budget,Online,43.36
2023-04-14 00:00:00,12,39.28,20.08,471.36,Shirt,Casual,Mid,Online,40
2023-01-28 00:00:00,10,125.18,58.84,1251.8,Shirt,Casual,Budget,Online,27.15
2024-02-08 00:00:00,3,106.7,58.62,320.1,Jacket,Formal,Mid,Online,49.08
2024-10-22 00:00:00,5,20.73,17.16,103.65,Jacket,Casual,Mid,In-store,29.5
2023-06-02 00:00:00,5,14.61,11.93,73.05,Dress,Casual,Budget,Online,98.48
2024-10-15 00:00:00,19,96.45,61.8,1832.55,Jacket,Formal,Mid,Online,54.46
2023-03-09 00:00:00,9,135.95,73.68,1223.55,Jacket,Casual,Mid,In-store,53.72
2023-08-17 00:00:00,18,149.04,86.42,2682.72,Dress,Casual,Premium,In-store,70.43
2024-06-15 00:00:00,16,103.1,57.31,1649.6,Shirt,Sport,Budget,In-store,84.81
2024-02-05 00:00:00,9,16.02,8.39,144.18,Pants,Casual,Premium,Online,31.27
2024-08-11 00:00:00,20,133.67,54.75,2673.4,Shirt,Formal,Budget,In-store,72.59
2023-09-07 00:00:00,1,23.31,9.52,23.31,Dress,Casual,Mid,Online,14.8
2024-11-27 00:00:00,2,68.98,48.7,137.96,Dress,Formal,Budget,Online,73.65
2024-02-21 00:00:00,4,149.86,67.04,599.44,Shirt,Casual,Budget,Online,61.46
2023-07-15 00:00:00,10,54.53,44.03,545.3,Jacket,Formal,Premium,Online,63.69
2023-06-03 00:00:00,19,36.56,18.22,694.64,Shirt,Formal,Mid,In-store,54.52
2023-07-12 00:00:00,3,148.46,89.98,445.38,Dress,Sport,Budget,In-store,18.88
2024-10-09 00:00:00,17,126.76,69.17,2154.92,Shirt,Formal,Premium,Online,93.37
2024-10-31 00:00:00,10,103.95,77.69,1039.5,Dress,Casual,Premium,In-store,19.56
2024-10-26 00:00:00,7,111.39,63,779.73,Pants,Casual,Budget,In-store,46
2024-06-05 00:00:00,2,90.22,39.23,180.44,Shirt,Formal,Mid,Online,46.33
2024-01-28 00:00:00,7,95.95,42.27,671.65,Jacket,Casual,Budget,Online,72.04
2024-06-15 00:00:00,6,122.08,51.1,732.48,Jacket,Sport,Premium,In-store,47.97
2024-06-30 00:00:00,11,5.64,2.69,62.04,Jacket,Formal,Budget,Online,46.85
2024-06-26 00:00:00,5,100.93,73.37,504.65,Jacket,Sport,Budget,Online,48.75
2023-05-22 00:00:00,1,100.7,80.66,100.7,Shirt,Sport,Premium,In-store,51.29
2024-09-04 00:00:00,12,94.3,37.73,1131.6,Shirt,Casual,Premium,In-store,59.4
2023-02-01 00:00:00,20,64.24,45.63,1284.8,Pants,Formal,Mid,Online,55.37
2023-09-24 00:00:00,20,24.79,11.95,495.8,Dress,Formal,Mid,In-store,93.92
2023-01-05 00:00:00,20,108.18,54.29,2163.6,Jacket,Sport,Budget,In-store,34.77
2023-09-02 00:00:00,11,52.44,43.66,576.84,Shirt,Formal,Budget,Online,45.87
2024-11-23 00:00:00,18,25.64,19.89,461.52,Shirt,Sport,Budget,Online,77.82
2023-08-24 00:00:00,17,25.1,15.25,426.7,Pants,Sport,Budget,In-store,64.42
2023-04-07 00:00:00,18,145.25,70.7,2614.5,Jacket,Casual,Premium,In-store,61.63
2024-11-19 00:00:00,12,50.22,21.24,602.64,Pants,Sport,Mid,Online,36.77
2023-10-08 00:00:00,14,75.11,31.1,1051.54,Jacket,Sport,Mid,In-store,16.11
2024-03-14 00:00:00,12,5.57,3.67,66.84,Jacket,Casual,Mid,Online,99.81
2024-12-03 00:00:00,3,74.75,57.08,224.25,Shirt,Casual,Mid,Online,52.37
2023-05-25 00:00:00,13,34.66,20.3,450.58,Pants,Casual,Mid,Online,91.48
2023-11-15 00:00:00,7,17.33,7.44,121.31,Pants,Casual,Budget,In-store,49.75
2024-08-18 00:00:00,6,25.67,11.35,154.02,Pants,Sport,Mid,Online,45.28
2023-10-28 00:00:00,15,94.95,73.9,1424.25,Jacket,Formal,Premium,Online,30.52
2024-10-30 00:00:00,18,16.23,7.88,292.14,Pants,Formal,Budget,Online,65.05
2023-01-24 00:00:00,17,100.3,43.46,1705.1,Shirt,Sport,Mid,Online,45.94
2023-05-15 00:00:00,17,96.66,74.28,1643.22,Shirt,Formal,Premium,In-store,80.65
2023-01-29 00:00:00,14,114.93,82.64,1609.02,Jacket,Sport,Mid,In-store,64.21
2024-05-01 00:00:00,2,42.31,32.78,84.62,Shirt,Formal,Mid,Online,53.32
2023-02-14 00:00:00,20,112.79,89.89,2255.8,Jacket,Sport,Mid,Online,16.27
2024-08-12 00:00:00,2,110.24,45.53,220.48,Shirt,Formal,Mid,In-store,11.84
2024-02-12 00:00:00,7,101.33,65.27,709.31,Pants,Formal,Mid,In-store,79.88
2023-11-22 00:00:00,8,48.92,39.02,391.36,Jacket,Sport,Mid,In-store,50.2
2023-05-21 00:00:00,19,87.88,61.34,1669.72,Shirt,Casual,Premium,In-store,83.72
2023-08-02 00:00:00,2,132,98.91,264,Dress,Formal,Mid,In-store,19.6
2024-07-25 00:00:00,11,68.72,37.67,755.92,Shirt,Formal,Mid,In-store,35.66
2024-08-17 00:00:00,10,52.69,23.74,526.9,Dress,Casual,Premium,Online,26.21
2023-04-28 00:00:00,1,84.85,56.41,84.85,Dress,Casual,Premium,In-store,66.35
2024-11-11 00:00:00,5,54.46,27.57,272.3,Dress,Casual,Budget,Online,73.28
2023-02-10 00:00:00,4,42.03,18.78,168.12,Jacket,Sport,Mid,In-store,70.61
2023-09-26 00:00:00,5,18.92,15.45,94.6,Pants,Sport,Budget,Online,66.04
2023-03-08 00:00:00,3,5.66,4.42,16.98,Pants,Formal,Budget,Online,93.19
2024-10-15 00:00:00,7,115.86,55.96,811.02,Jacket,Formal,Premium,Online,81.31
2024-08-24 00:00:00,3,19.8,8.36,59.4,Dress,Sport,Budget,In-store,37.09
2023-12-11 00:00:00,20,17.11,8.16,342.2,Pants,Sport,Premium,Online,17.82
2024-02-21 00:00:00,10,48.37,28.81,483.7,Jacket,Casual,Mid,Online,90.73
2023-11-11 00:00:00,20,13.43,7.72,268.6,Jacket,Formal,Premium,Online,55.59
2024-12-24 00:00:00,5,44.7,34.39,223.5,Shirt,Formal,Budget,Online,28.38
2023-07-30 00:00:00,2,144.13,113.18,288.26,Pants,Sport,Premium,In-store,45.41
2024-07-03 00:00:00,3,20.51,12.5,61.53,Jacket,Formal,Premium,Online,95.48
2024-03-31 00:00:00,13,36.04,28.53,468.52,Pants,Formal,Budget,In-store,38.03
2023-06-27 00:00:00,9,97.38,47.58,876.42,Pants,Formal,Premium,Online,31.26
2024-03-23 00:00:00,15,48.2,21.63,723,Jacket,Sport,Mid,Online,29.96
2023-05-15 00:00:00,12,130.24,72.68,1562.88,Pants,Casual,Premium,Online,58.18
2023-08-29 00:00:00,18,71.05,40.99,1278.9,Shirt,Sport,Mid,Online,30.83
2023-07-26 00:00:00,8,86.64,55.59,693.12,Dress,Formal,Mid,Online,79.75
2024-04-18 00:00:00,3,91.76,54.7,275.28,Shirt,Formal,Premium,Online,99.03
2024-04-07 00:00:00,15,15.15,6.74,227.25,Dress,Casual,Premium,In-store,58.69
2023-12-17 00:00:00,2,141.46,101.87,282.92,Jacket,Sport,Budget,Online,88.95
2024-12-19 00:00:00,5,116.58,66.04,582.9,Shirt,Formal,Mid,Online,21.04
2023-01-03 00:00:00,20,38.28,31.02,765.6,Shirt,Formal,Premium,Online,27.45
2024-11-16 00:00:00,1,45.45,33.64,45.45,Dress,Sport,Budget,Online,88.2
2023-04-09 00:00:00,12,38.38,24.6,460.56,Dress,Sport,Premium,Online,88.3
2024-11-26 00:00:00,2,7.64,3.09,15.28,Shirt,Formal,Premium,Online,89.34
2023-06-05 00:00:00,5,69.12,30.4,345.6,Pants,Casual,Premium,Online,10.42
2024-01-07 00:00:00,18,110.49,76.3,1988.82,Jacket,Formal,Mid,In-store,19.38
2024-11-01 00:00:00,14,105.42,85.49,1475.88,Shirt,Sport,Premium,Online,24.47
2023-10-16 00:00:00,8,24.3,15.03,194.4,Pants,Formal,Premium,In-store,42.43
2023-06-03 00:00:00,19,135.69,107.73,2578.11,Dress,Casual,Premium,Online,94.19
2023-04-20 00:00:00,16,58.01,36.97,928.16,Shirt,Formal,Mid,Online,15.26
2023-12-22 00:00:00,17,128.71,63.64,2188.07,Pants,Casual,Budget,Online,67.89
2024-12-10 00:00:00,6,53.44,27.08,320.64,Jacket,Formal,Mid,In-store,92.45
2024-09-24 00:00:00,14,114.62,47.8,1604.68,Pants,Formal,Budget,Online,77.36
2024-06-03 00:00:00,12,27.25,22.87,327,Dress,Formal,Premium,In-store,46.37
2023-10-26 00:00:00,18,60.65,37.06,1091.7,Shirt,Casual,Premium,Online,44.26
2024-12-25 00:00:00,1,137.93,65.01,137.93,Dress,Sport,Premium,Online,24.17
2024-09-11 00:00:00,18,100.23,83.43,1804.14,Shirt,Sport,Premium,In-store,59.1
2023-02-09 00:00:00,1,136.38,74.64,136.38,Pants,Casual,Mid,In-store,43.18
2023-03-06 00:00:00,5,44.39,21.74,221.95,Jacket,Formal,Premium,Online,91.88
2023-07-21 00:00:00,4,85.43,41.32,341.72,Shirt,Casual,Budget,In-store,64.18
2024-03-27 00:00:00,9,70.63,59.82,635.67,Pants,Formal,Premium,Online,59.1
2023-04-06 00:00:00,3,47.8,33.4,143.4,Jacket,Sport,Premium,Online,81.3
2024-02-27 00:00:00,12,29.98,21.39,359.76,Pants,Formal,Premium,In-store,8.39
2023-04-05 00:00:00,13,136.2,71.67,1770.6,Pants,Casual,Budget,In-store,23.43
2023-05-04 00:00:00,10,102.33,83.3,1023.3,Dress,Sport,Budget,In-store,89.44
2024-04-15 00:00:00,16,12.08,6.85,193.28,Pants,Formal,Mid,Online,79.49
2023-05-23 00:00:00,10,83.18,35.57,831.8,Jacket,Casual,Budget,In-store,33.34
2024-08-12 00:00:00,19,98.31,61.95,1867.89,Pants,Formal,Premium,In-store,27.84
2024-05-06 00:00:00,6,89.89,55.5,539.34,Jacket,Formal,Budget,Online,46.41
2024-12-30 00:00:00,6,70.23,29.14,421.38,Pants,Sport,Premium,Online,81.21
2024-04-08 00:00:00,5,139.85,75.7,699.25,Shirt,Casual,Mid,Online,66.78
2023-09-04 00:00:00,12,62.71,46.48,752.52,Dress,Sport,Budget,In-store,83.04
2023-11-10 00:00:00,19,37.25,24.47,707.75,Pants,Sport,Mid,In-store,11.16
2023-08-06 00:00:00,8,52.72,26.75,421.76,Shirt,Formal,Premium,Online,68.37
2023-06-16 00:00:00,14,77.6,57.12,1086.4,Dress,Formal,Premium,Online,47.82
2024-01-27 00:00:00,12,58.37,36.89,700.44,Dress,Sport,Premium,In-store,55.87
2023-04-01 00:00:00,13,140.86,117.18,1831.18,Jacket,Casual,Budget,Online,74.25
2023-02-02 00:00:00,18,8.63,5.81,155.34,Shirt,Sport,Budget,In-store,5.33
2023-04-29 00:00:00,8,124.56,54.29,996.48,Dress,Formal,Budget,Online,35.37
2023-07-08 00:00:00,17,8.79,7.13,149.43,Dress,Formal,Mid,Online,30.18
2024-10-23 00:00:00,19,54.22,25.95,1030.18,Dress,Sport,Mid,Online,97.27
2024-05-28 00:00:00,17,66.11,51.41,1123.87,Pants,Sport,Mid,Online,20.45
2023-05-11 00:00:00,7,20.42,16.49,142.94,Dress,Casual,Mid,In-store,82.31
2023-09-19 00:00:00,16,141.67,61.21,2266.72,Jacket,Formal,Budget,Online,68.62
2023-09-04 00:00:00,2,86.42,69.37,172.84,Jacket,Casual,Mid,Online,64.53
2023-08-12 00:00:00,7,141.17,90.84,988.19,Jacket,Formal,Mid,Online,58.46
2024-01-09 00:00:00,17,46.21,22.65,785.57,Shirt,Sport,Mid,In-store,91.98
2024-12-13 00:00:00,7,47.38,37.19,331.66,Jacket,Sport,Premium,In-store,14.35
2024-11-25 00:00:00,18,108.33,47.75,1949.94,Pants,Casual,Budget,In-store,98.35
2023-06-21 00:00:00,16,86.15,72.12,1378.4,Dress,Sport,Premium,In-store,60.51
2024-10-05 00:00:00,19,14.43,7.13,274.17,Shirt,Formal,Premium,In-store,61.9
2023-10-30 00:00:00,1,140.66,62.52,140.66,Jacket,Casual,Budget,Online,8.75
2023-12-05 00:00:00,12,84.94,53.46,1019.28,Pants,Formal,Premium,In-store,24.73
2023-06-13 00:00:00,4,32.01,15.48,128.04,Pants,Sport,Mid,In-store,39.7
2023-08-08 00:00:00,1,12.51,5.57,12.51,Pants,Formal,Budget,In-store,26.3
2024-09-24 00:00:00,2,131.75,72.87,263.5,Dress,Sport,Budget,In-store,72.66
2024-07-08 00:00:00,2,130.37,65.8,260.74,Shirt,Formal,Budget,Online,47.42
2023-07-08 00:00:00,12,58.53,42.76,702.36,Shirt,Formal,Budget,Online,22.9
2023-10-13 00:00:00,6,143.39,87.73,860.34,Dress,Casual,Premium,In-store,57.74
2024-06-03 00:00:00,16,5.87,4.4,93.92,Dress,Casual,Mid,In-store,45.08
2024-05-22 00:00:00,15,86.61,62.37,1299.15,Dress,Sport,Premium,In-store,93.62
2024-06-10 00:00:00,7,41.74,19.77,292.18,Dress,Casual,Mid,Online,57.34
2023-03-17 00:00:00,8,42.12,17.68,336.96,Jacket,Formal,Budget,In-store,43.16
2023-11-08 00:00:00,5,15.01,9.68,75.05,Shirt,Formal,Premium,Online,8.6
2023-07-18 00:00:00,3,83.93,68.28,251.79,Dress,Casual,Budget,In-store,41.25
2023-05-31 00:00:00,8,105.71,55.9,845.68,Jacket,Casual,Premium,In-store,8.81
2024-04-27 00:00:00,14,7.61,3.76,106.54,Jacket,Casual,Mid,Online,14.65
2023-12-18 00:00:00,18,77.65,36.46,1397.7,Shirt,Sport,Mid,In-store,6.22
2024-08-30 00:00:00,8,56.12,27.46,448.96,Pants,Formal,Premium,Online,41.32
2023-03-18 00:00:00,18,120.88,94.8,2175.84,Dress,Sport,Budget,In-store,51.02
2024-07-17 00:00:00,14,143.61,71.4,2010.54,Pants,Sport,Budget,In-store,24.46
2024-10-28 00:00:00,15,62.47,29.14,937.05,Shirt,Casual,Premium,In-store,44.4
2024-05-15 00:00:00,20,118.91,83.1,2378.2,Pants,Casual,Budget,In-store,33.72
2024-06-12 00:00:00,4,95.12,41.35,380.48,Shirt,Formal,Budget,Online,55.79
2024-05-01 00:00:00,9,141.12,116.19,1270.08,Shirt,Formal,Premium,Online,31.71
2023-10-05 00:00:00,13,117.21,60.25,1523.73,Dress,Sport,Premium,In-store,59.35
2023-08-01 00:00:00,20,31.29,19.96,625.8,Pants,Sport,Budget,In-store,5.27
2023-07-20 00:00:00,5,149.78,63.34,748.9,Dress,Formal,Mid,In-store,5.86
2024-04-20 00:00:00,20,89.86,65.65,1797.2,Jacket,Sport,Mid,In-store,88.09
2024-03-09 00:00:00,19,58.82,41.49,1117.58,Dress,Casual,Budget,In-store,43.41
2023-08-17 00:00:00,9,75.09,54,675.81,Pants,Formal,Budget,In-store,91.03
2023-07-27 00:00:00,5,54.81,40.77,274.05,Jacket,Formal,Premium,In-store,53.26
2024-02-07 00:00:00,13,43.07,32.94,559.91,Pants,Formal,Mid,In-store,89.12
2024-09-09 00:00:00,17,118.43,78.18,2013.31,Jacket,Sport,Mid,Online,98.31
2024-08-28 00:00:00,2,138.69,91.45,277.38,Dress,Sport,Premium,In-store,44.4
2024-06-15 00:00:00,1,12.88,5.97,12.88,Pants,Sport,Budget,In-store,58.44
2024-04-20 00:00:00,17,47.9,40.41,814.3,Jacket,Formal,Budget,Online,33.03
2024-03-29 00:00:00,10,35.25,16.4,352.5,Shirt,Casual,Budget,In-store,6.37
2024-06-13 00:00:00,16,41.2,29.01,659.2,Shirt,Casual,Mid,Online,57.28
2023-05-31 00:00:00,19,49.91,24.54,948.29,Jacket,Casual,Budget,Online,89.14
2023-09-17 00:00:00,10,140.12,106.4,1401.2,Jacket,Sport,Premium,Online,13.1
2023-01-28 00:00:00,1,10.29,6.72,10.29,Pants,Sport,Mid,Online,29.87
2024-09-26 00:00:00,15,9.9,6.22,148.5,Dress,Formal,Budget,In-store,5.53
2024-01-09 00:00:00,9,38.44,21.33,345.96,Jacket,Sport,Mid,In-store,65.38
2024-05-27 00:00:00,11,10.82,5.86,119.02,Pants,Formal,Premium,Online,25.94
2024-08-12 00:00:00,3,91,59.57,273,Pants,Casual,Budget,Online,67.51
2023-10-19 00:00:00,17,52.27,24.22,888.59,Dress,Formal,Budget,In-store,25.15
2023-05-04 00:00:00,9,46.72,36.11,420.48,Dress,Sport,Mid,In-store,94.46
2024-04-22 00:00:00,10,50.26,33.08,502.6,Dress,Formal,Budget,Online,16.6
2023-12-17 00:00:00,5,147.78,74,738.9,Pants,Casual,Budget,Online,84.95
2023-08-10 00:00:00,9,58.24,25.24,524.16,Shirt,Casual,Premium,Online,33.34
2024-12-26 00:00:00,14,92.58,66.42,1296.12,Shirt,Casual,Mid,In-store,52.35
2023-07-05 00:00:00,18,28.06,16.81,505.08,Jacket,Formal,Mid,Online,76.78
2024-03-01 00:00:00,1,82.54,39.76,82.54,Pants,Sport,Premium,Online,12.46
2024-07-07 00:00:00,20,69,29.8,1380,Dress,Sport,Budget,In-store,36.01
2023-06-07 00:00:00,2,143.5,116.38,287,Jacket,Formal,Mid,In-store,57.86
2023-09-21 00:00:00,13,63.18,43.78,821.34,Jacket,Sport,Budget,Online,68.04
2024-01-04 00:00:00,15,13.94,5.82,209.1,Pants,Formal,Budget,Online,17.02
2024-09-09 00:00:00,15,147.3,83.56,2209.5,Shirt,Casual,Budget,Online,27.1
2024-03-01 00:00:00,4,56.01,40.25,224.04,Pants,Casual,Mid,Online,57.4
2023-05-04 00:00:00,11,147.75,123.65,1625.25,Pants,Sport,Premium,Online,8.4
2024-03-23 00:00:00,4,141.94,78.83,567.76,Pants,Sport,Budget,In-store,91.56
2024-10-16 00:00:00,15,71.38,29.6,1070.7,Jacket,Casual,Mid,Online,17.44
2024-01-14 00:00:00,18,122.59,103.18,2206.62,Jacket,Formal,Mid,Online,25.84
2023-08-15 00:00:00,7,124.61,68.08,872.27,Dress,Sport,Mid,In-store,74.1
2023-06-01 00:00:00,4,146.91,93.12,587.64,Pants,Sport,Premium,Online,54.56
2023-05-14 00:00:00,11,145.17,63.77,1596.87,Pants,Sport,Mid,Online,24.59
2023-04-02 00:00:00,8,25.11,16.88,200.88,Shirt,Sport,Premium,In-store,85.9
2024-08-19 00:00:00,4,106.54,59.76,426.16,Shirt,Casual,Premium,Online,65.05
2024-07-27 00:00:00,6,92.11,39.16,552.66,Shirt,Formal,Premium,Online,52.97
2023-03-29 00:00:00,16,102.05,55.65,1632.8,Dress,Formal,Budget,In-store,63.48
2023-08-15 00:00:00,15,149.86,119.99,2247.9,Jacket,Casual,Premium,Online,59.35
2023-05-28 00:00:00,17,112.85,80.3,1918.45,Pants,Formal,Premium,In-store,34.38
2023-12-20 00:00:00,11,126.89,67.19,1395.79,Dress,Formal,Mid,In-store,60.26
2023-06-06 00:00:00,2,89.76,74.1,179.52,Pants,Formal,Premium,In-store,38.77
2023-01-19 00:00:00,4,42.3,25.58,169.2,Shirt,Casual,Premium,Online,19
2023-11-07 00:00:00,16,84.25,65.79,1348,Pants,Sport,Mid,In-store,58.48
2024-05-04 00:00:00,19,107.8,55.78,2048.2,Pants,Casual,Budget,In-store,21.61
2023-07-25 00:00:00,5,32.93,18.98,164.65,Shirt,Casual,Mid,In-store,91.49
2023-06-29 00:00:00,13,17.82,10.54,231.66,Jacket,Casual,Premium,In-store,35.86
2023-02-16 00:00:00,16,70.4,34.98,1126.4,Shirt,Casual,Premium,In-store,97.09
2024-10-08 00:00:00,4,24.62,11.95,98.48,Dress,Casual,Mid,In-store,22.67
2023-12-30 00:00:00,5,49.28,24.67,246.4,Dress,Casual,Premium,In-store,69.94
2023-08-14 00:00:00,10,37.98,19.47,379.8,Jacket,Casual,Budget,Online,86.22
2024-10-16 00:00:00,17,36.46,19.53,619.82,Pants,Casual,Budget,Online,44.83
2023-09-30 00:00:00,3,90.53,36.54,271.59,Jacket,Sport,Budget,Online,93.46
2023-02-18 00:00:00,5,22.09,14.79,110.45,Jacket,Formal,Premium,In-store,96.69
